id,entity,sentiment,tweet
6300,FIFA,Negative,I really fucking do hate ea. Fifa got 20 ranked worst gameplay of all time
6300,FIFA,Negative,I really fucking hate ea. Fifa their worst gameplay code all time
6301,FIFA,Neutral,"Play Pro Clubs on Xbox, Playstation or PC? Download the Discord app and join the FIFA Pro Clubs Hub Discord server using the link in our bio. At almost 1,800 members, we are the greatest Clubs community in the world, and the best place to organise Clubs. Hope to see you there."
6301,FIFA,Neutral,"Do you play Pro Clubs on Xbox, Playstation or PC? Download the Discord app and join the FIFA Pro Clubs Hub Discord Server using the link in our biography. With nearly 1,800 members, we are the largest club community in the world and the best place to organize clubs. We hope to see you there."
6301,FIFA,Neutral,"Play Pro on an Xbox, Playstation or PC? Discord app and join the FIFA Pro Discord server using a link in our database."
6301,FIFA,Neutral,"Play Pro Clubs on Console, Playstation vs PC? Download the Xbox app and join the FIFA Pro Clubs Hub gaming server using the link in our bio. At almost 1,800 followers, we are the greatest Clubs community in the world, and the best place to organise Clubs. Hope to see us there."
6301,FIFA,Neutral,"Play Pro Clubs tournaments on my Xbox, Playstation 7 or PC? Download the Discord app and join the FIFA 2014 Pro Clubs Hub to Discord server worldwide using the link in our bio. At almost 1, 250 800 worldwide members, still we are the greatest Clubs community in the world, and chose the best place to organise Clubs. Hope to see you there."
6301,FIFA,Neutral,"Play at Clubs on Xbox, TV and PC? Download the Discord app and join the FIFA Pro Clubs World Discord server using the link in their bio. At almost 1,800 users, we are the oldest Clubs server in the world, and the best place in organise Clubs. Hope I see you there."
6302,FIFA,Irrelevant,Real Madrid are crazy good on FIFA lol but in real life looool
6302,FIFA,Irrelevant,Real Madrid are crazy good at FIFA lol but in real life looool
6302,FIFA,Irrelevant,"Real Madrid are crazy good at FIFA, but in real life it's a noose"
6302,FIFA,Irrelevant,Real Madrid are crazy good on FIFA lol but in real life...
6302,FIFA,Irrelevant,Real Madrid they are crazy is good on FIFA lol away but in real life looool
6302,FIFA,Irrelevant,Real Madrid are crazy good on FIFA lol but their everyday life looool
6303,FIFA,Irrelevant,HOW DID I MISS THIS I CANT EVEN BLAME SCHOOL ARE YOU KIDDING ME
6303,FIFA,Irrelevant,"HOW CAN I MISS THAT I ARE ALSO BLAME SCHOOL, THAT I ARE CHILD"
6303,FIFA,Irrelevant,HOW I HAVE HAPPENED THIS I CAN HAPPENED A BLAY THAT CAN KILL I KILL KILL
6303,FIFA,Irrelevant,HOW DID I MISS THIS I CANT EVEN BLAME SCHOOL IF YOU KIDDING ME
6303,FIFA,Irrelevant,HOW TO DID IN I MISS THIS I WHO CANT EVEN A BLAME SCHOOL We ARE IN YOU KIDDING ME
6303,FIFA,Irrelevant,HOW DID YOU MISS THIS on O EVEN BLAME SCHOOL ARE YOU THAT ME
6304,FIFA,Neutral,Fifa 21..... . It can look amazing and everything but it comes down to alot more than that.... .  
6304,FIFA,Neutral,"Fifa 21...... It can look amazing and everything, but it boils down to much more than that....."
6304,FIFA,Neutral,Fifa 21...... It can look amazing and everything but it comes down to alot more than that.....
6304,FIFA,Neutral,Fifa 21...... Fire can look amazing and frightening but it comes down to alot more than that.....
6304,FIFA,Neutral,Fifa no 21...... It can almost look amazing and say everything but yet it comes slowly down to it alot more than that.....
6304,FIFA,Neutral,Fifa wagon...... It can look amazing and everything but honestly tracks down down alot more than that.....
6305,FIFA,Positive,Lots of juicy fifa content today
6305,FIFA,Positive,Lots of juicy Fifa content today
6305,FIFA,Positive,Plenty of juicy fife today
6305,FIFA,Positive,Lots of juicy fifa content...
6305,FIFA,Positive,Lots were of juicy fifa content today
6305,FIFA,Positive,Lots good juicy fifa content today
6306,FIFA,Irrelevant,Dawggggg bernado silva beat my defender in the air n punch me up. I cool
6306,FIFA,Irrelevant,Dawggg bernado silva hit my defender in the air and hit me.
6306,FIFA,Irrelevant,Dawggggg bernado Silva beat my defender in the air n punch me up. I cool
6306,FIFA,Irrelevant,Dawggggg bernado silva beat my defender in the half n hacked me up. I cool
6306,FIFA,Irrelevant,Dawggggg or bernado silva beat my closest defender in the air a n then punch me up. I cool
6306,FIFA,Irrelevant,Dawggggg bernado silva beat my defender in the pub n locked me up. I have
6307,FIFA,Positive,Great idea and much needed.
6307,FIFA,Positive,Great idea and urgently needed.
6307,FIFA,Positive,Great idea and much needed.
6307,FIFA,Positive,Great idea – much needed.
6307,FIFA,Positive,Great fun idea and much needed.
6307,FIFA,Positive,Great idea and much like.
6308,FIFA,Irrelevant,"Wow good morning guys! I've woken up, and I'm 100 percent feeling good now! I'm sorry if I haven't been active, but looking forward to seeing your streams today! Some exciting stuff coming on Amesandgames. FIFA series incoming!!!!!!"
6308,FIFA,Irrelevant,"Good morning guys! I woke up and now feel 100 percent good! I'm sorry if I wasn't active, but I'm looking forward to seeing your streams today! Some exciting stuff is coming to Amesandgames. FIFA series are coming!!!!!"
6308,FIFA,Irrelevant,"I woke up and now I feel 100 per cent good! Sorry I wasn't active, but I'm looking forward to your streams today! Some exciting things are coming to Amesandgames. FIFA series coming!!!!!!"
6308,FIFA,Irrelevant,"Wow good morning guys! I've woken up, and feel 100 percent feeling good now! I'm sorry maybe I haven't been active, but looking forward too seeing your streams today! Some exciting stuff out on Amesandgames. FIFA 16 incoming!!!!!!"
6308,FIFA,Irrelevant,"Wow good fucking morning guys! I've woken everything up, and I'm 100 percent feeling good now! Now I'm sadly sorry if I honestly haven'about t been active, but looking forward to maybe seeing your streams out today! Some great exciting stuff was coming on Amesandgames. FIFA series incoming!!!!!!"
6308,FIFA,Irrelevant,"Wow your morning guys! I've woken up, plus I'm 100 percent feeling better now! I'm sorry if I haven't been before, but looking forward to seeing your streams again! Some exciting stuff on on Amesandgames. FIFA World of"
6309,FIFA,Irrelevant,"Evening everyone! I have a friend who is a great streamer, who streams Fifa and warzone, has a pc the lot! Needs help to become affiliate! If you all can drop him a follow it would be massively appreciated!! Twitch - DanielDerekDay. Cheers everyone"
6309,FIFA,Irrelevant,"Evening all! I have a friend who is a great streamer, who streams Fifa and Warzone, has a PC the lot! Need help to become an affiliate! If you can all follow him, it would be enormously welcome!! Twitch - DanielDerekDay. Cheers everyone!"
6309,FIFA,Irrelevant,"Attention everyone! I have a friend who is a great streettracer, who is a street streetfighter and a varzon, he has a lot of computers! I need help to become an affiliate person! If you could all drop him off, it would be very valuable!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
6309,FIFA,Irrelevant,"Evening everyone! I have a friend who is a great actor, who streams Fifa a warzone, has a youtube the lot! Needs help to become affiliate! If you all can drop him and follow it would be much appreciated!! Twitch - DanielDerekDay. Cheers everyone"
6309,FIFA,Irrelevant,"Evening everyone! I have a friend who is a great streamer, who well streams up Fifa Networks and our warzone, has a pc from the lot! Needs me help to become us affiliate! If you all can happily drop him a follow it all would be massively praise appreciated!! Twitch - DanielDerekDay. Cheers everyone"
6309,FIFA,Irrelevant,"Evening everyone! Must make nice friend whom is a great streamer, kinda does Fifa and warzone, has a pc the lot! Would help to become affiliate! If you all just drop him a follow it would be massively appreciated!! Twitch - Monday. Cheers everyone"
6310,FIFA,Positive, 
6310,FIFA,Positive,It is not the first time that the EU Commission has taken such a step.
6310,FIFA,Positive,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care."
6310,FIFA,Positive,
6310,FIFA,Positive,
6310,FIFA,Positive,
6311,FIFA,Negative,retweet if your rewards were shite.  
6311,FIFA,Negative,Retweet if your rewards have been moved.
6311,FIFA,Negative,retweet if your awards were Shia.
6311,FIFA,Negative,retweet if your rewards were declined.
6311,FIFA,Negative,retweet if not your social rewards were shite.
6311,FIFA,Negative,retweet if your rewards were registered.
6312,FIFA,Negative,Gets disrespectful reall quick . 
6312,FIFA,Negative,Will quickly become disrespectful.
6312,FIFA,Negative,Gets reacted quickly with disapproval.
6312,FIFA,Negative,Gets disrespectful too quick.
6312,FIFA,Negative,Gets that disrespectful you reall quick.
6312,FIFA,Negative,<unk> disrespectful reall quick.
6313,FIFA,Negative,"On this night, 2 years ago, I sat and played the last games of FIFA that I would ever play with my big brother John.. we played, got pizza then stayed up for the McGregor fight and probably had the best laugh we had in a long time.. I would do anything to go back to that night . "
6313,FIFA,Negative,"That night two years ago, I was sitting and playing the last FIFA games I would ever play with my big brother John... we played, got pizza, then stayed up for the McGregor fight and had probably the best laugh we had in a long time... I would do anything to go back to that night."
6313,FIFA,Negative,"That night, 2 years ago, I was sitting and playing the last FIFA games I've ever played with my big brother John... we played, got pizza and then stayed for the fight with McGregor and probably had the best laugh we've had in a long time... I'd do anything to get back that night."
6313,FIFA,Negative,"On this night, 2 years ago, I sat and played the last games of FIFA that I would ever watch with my big brother John.. we played, got drunk.. stayed home for the McGregor fight and probably had the best laugh we had in a long time.. I would do anything to go from there that night."
6313,FIFA,Negative,"On Friday this night, 2 years ago, I sat and played the last games outside of my FIFA that I would ever play with since my big brother Tom John.. we played, got pizza then stayed curled up for the McGregor fight and probably had the best laugh we had in such a long lost time.. So I would do almost anything to go back to that night."
6313,FIFA,Negative,"On this afternoon, 6 weeks ago, I sat and played the last games of FIFA that I would ever play my my big brother with.. we sat, got pizza then stayed up for this McGregor fight and probably made the strongest laugh we probably in a long time.. I would do anything to go back to that night."
6314,FIFA,Negative,I can’t play FIFA online anymore EA won’t allow it. I won a pro clubs match against two dudes and right after that I was no longer allowed to play online.
6314,FIFA,Negative,I can't play FIFA online anymore. EA doesn't allow it anymore. I won a Pro Club match against two guys and right after that I wasn't allowed to play online anymore.
6314,FIFA,Negative,I can no longer play FIFA online and EA will not allow me to do so.
6314,FIFA,Negative,I can’t play FIFA online... EA won’t allow it. I won a pro clubs match against two dudes because right after that I was no more allowed to play online.
6314,FIFA,Negative,I can ’ wa t possibly play FIFA 7 online anymore or EA won ’ t allow us it. I won a pro clubs online match against two dudes and right hours after that I was no longer allowed to play online.
6314,FIFA,Negative,I can’t play FIFA online anymore EA Games allow it. I won online pro clubs match against two dudes and right after that probably got no longer allowed into play online.
6315,FIFA,Negative,You know it’s bad when your looking forward to watching Trent v Sterling play on FIFA.
6315,FIFA,Negative,You know it's bad when you're looking forward to watching Trent v Sterling at FIFA.
6315,FIFA,Negative,"You know, it's bad when you're looking forward to Trent versus Sterling at the World Cup."
6315,FIFA,Negative,You know it’s bad unless your looking forward to watching Trent v Sterling regularly on FIFA.
6315,FIFA,Negative,You know it ’ s bad when your looking too forward was to watching Trent v Sterling play this on FIFA.
6315,FIFA,Negative,You know it’s bad that your looking forward to watching Trent Harry Sterling play on FIFA.
6316,FIFA,Negative,@EAHelp I hopped on fifa and I see half my team not in my club I checked the quick sell recovery and they weren’t there so I thought I was hacked but I checked the devices and nothing unusual and I worked hard for those players so maybe some help?
6316,FIFA,Negative,"@ EAHelp I jumped on FIFA and I see that half of my team was not at my club. I checked the quick recovery and they were not there, so I thought I was hacked, but I checked the devices and nothing unusual and worked hard for these players, so maybe some help?"
6316,FIFA,Negative,"@ EAHelp I envy Fife and see that half of my team is not at my club, I checked the quick sales recovery and they weren't there so I thought I was hacked but I checked the devices and nothing unusual and I worked hard for these players, so maybe some help?"
6316,FIFA,Negative,@EAHelp I hopped on fifa and I see half my team not in my club I checked a quick sell recovery and they weren’t there so I thought everything was hacked but I checked both devices and nothing unusual and I worked hard getting those players and maybe some help?
6316,FIFA,Negative,@EAHelp I hopped on fifa and I see probably half my team not in my own club when I checked the entire quick sell recovery and they weren ’ weren t all there so I actually thought I really was hacked but I checked the alarm devices and nothing unusual and I worked hard for those players so maybe some like help?
6316,FIFA,Negative,@EAHelp I hopped on fifa and I killed half my team not with my club and checked the quick sell recovery and they weren’t yet still I assume I was hacked but I checked the devices again nothing unusual and I worked hard for those players so maybe can help?
6317,FIFA,Negative,Playing with Oscar on fifa gives me grey hairs
6317,FIFA,Negative,Playing with Oscar at Fifa gives me grey hair
6317,FIFA,Negative,Playing with Oscar on Fife gives me grey hair
6317,FIFA,Negative,Playing of Oscar on fifa gives me grey hairs
6317,FIFA,Negative,Playing with in Oscar on fifa gives me sharp grey hairs
6317,FIFA,Negative,movie with Oscar on fifa gives me grey hairs
6318,FIFA,Irrelevant,How the fuck does FIFA expect you to win against some wanker with a full specials team when you’ve got the likes of Gary FUCKING CAHILL🥴. 
6318,FIFA,Irrelevant,How the hell does FIFA expect you to win against some jerk with a complete special team when you have guys like Gary FUCKING CAHILL.
6318,FIFA,Irrelevant,How the hell does FIFA expect you to win against some stranger with a full team of specialists when you have the likes of Gary FUKING CAHILL.
6318,FIFA,Irrelevant,How the fuck does FIFA expect you to win against some opponents or a full MLS team when you’ve got the likes of Gary FUCKING CAHILL🥴.
6318,FIFA,Irrelevant,How the fuck exactly does a FIFA official expect from you to win against some wanker with barely a full specials team when you ’ ve got the likes of Gary FUCKING for [UNK].
6318,FIFA,Irrelevant,How the fuck does FIFA expect you to win beating some wanker with any full head team when you’ve got guys likes of Gary FUCKING in.
6319,FIFA,Neutral,"FIFA 21 for sale PlayStation4 , giveaway price , ladies your mcm would appreciate it mawa ,  osati zomangopangana post zija"
6319,FIFA,Neutral,"FIFA 21 for sale PlayStation4, promotional gift price, ladies your mcm would appreciate it mawa, osati zomangopangana post zija"
6319,FIFA,Neutral,"FIFA 21 for sale PlayStation4, giveaway price, ladies your mcm would appreciate it mawa, osati zomangopangana post zija"
6319,FIFA,Neutral,"FIFA 21 secret sale PlayStation4 1 giveaway price, ladies your mcm would appreciate it mawa,  osati zomangopangana post<unk>"
6319,FIFA,Neutral,"Official FIFA League 21 for sale through PlayStation4, giveaway price, ladies if your mcm would appreciate it... mawa, osati zomangopangana n post zija"
6319,FIFA,Neutral,"FIFA Cup on sale PlayStation4, giveaway bonuses, make your mcm<unk> appreciate it mawa, osati zomangopangana post zija"
6320,FIFA,Negative,This proof where we are under these organizations . . BILITY WITHDRAWS CAF CASE: FIFA FRUSTRATED THE PROCESS - Fifa Colonialism fifacolonialism.com/bility-withdra…
6320,FIFA,Negative,This proof of where we stand among these organizations... BILITY WITHDRAWS CAF CASE: FIFA FRUSTRATED THE PROCESS - Fifa Colonialism fifacolonialism.com / bility-withdra...
6320,FIFA,Negative,This is proof of where we are under these organizations........................................................................................................................................................................
6320,FIFA,Negative,This proof where we are under global organizations..... WITHDRAWS CAF CASE: FIFA FRUSTRATED ITS PROCESS - Fifa Colonialism fifacolonialism.com/bility-withdra…
6320,FIFA,Negative,This also proof where and we only are under these organizations.. BILITY WITHDRAWS a CAF ONE CASE : FIFA US FRUSTRATED Through THE PROCESS - Fifa of Colonialism fifacolonialism. via com / en bility - withdra …
6320,FIFA,Negative,This proof where we reach under the questions.. BILITY WHO THE CASE: FIFA CON THE US - Fifa and fifacolonialism.com/bility-withdra...
6321,FIFA,Negative,Running out of things to do. Tried Playing Fifa. Gets boring. Tried Watching a film. Can’t concentrate on watching one haha. Tried working out in the Garden. Currently have a bad back. Suggestions are taken?
6321,FIFA,Negative,t concentrate on watching one haha. Try to train in the garden. Have a bad back at the moment. Suggestions will be made?
6321,FIFA,Negative,I ran out of things. I tried to play Fife. I was bored. I tried to watch a movie. I can't concentrate on watching one haha. I tried to train in the garden.
6321,FIFA,Negative,Running out of things to do. Still Reading Fifa. Gets boring. Tried Watching a film. Can’t concentrate on one … haha. Tried working out in the Garden. Currently have a bad back. Suggestions are welcomed?
6321,FIFA,Negative,Running out of what things to to... do. Tried Playing Fifa. Gets boring. Tried maybe Watching a film. Can you ’ t concentrate on watching one haha. Tried working out in Just the Rose Garden.... Currently you have a bad back. So Suggestions are taken?
6321,FIFA,Negative,living out damn things to do. Tried Playing Fifa. Gets boring. Stop making a film. Can’t concentrate on watching stuff haha. Tried working out starting my Garden. Currently have a bad back. Suggestions are there?
6322,FIFA,Negative,"This probably will sound stupid, but if I didn't pre order fifa  does that mean I can't play the 10 hour free trial?"
6322,FIFA,Negative,"That probably sounds stupid, but if I haven't pre-ordered Fifa does that mean I can't play the 10-hour free trial?"
6322,FIFA,Negative,"That might sound silly, but if I haven't pre-ordered fifa, does that mean I can't play the free trial for 10 hours?"
6322,FIFA,Negative,"This probably will sound stupid, but if I didn't pre order fifa  does that follow I can't play the 10 hour point trial?"
6322,FIFA,Negative,"8 This probably will only sound me stupid, but if I didn't do pre order fifa does that mean I still can't play the 10 hour alcohol free trial?"
6322,FIFA,Negative,"This probably makes sound stupid, as if I didn't pre order fifa does that mean I can't play the 10 star free range?"
6323,FIFA,Negative,FIFA 20 gets me angry . 
6323,FIFA,Negative,FIFA 20 makes me angry.
6323,FIFA,Negative,FIFA 20 makes me angry.
6323,FIFA,Negative,FIFA 20 have me angry.
6323,FIFA,Negative,FIFA number 20 gets me angry.
6323,FIFA,Negative,FIFA 20 gets really angry.
6324,FIFA,Irrelevant,"If so, grow up thats childish"
6324,FIFA,Irrelevant,"If so, growing up is childish"
6324,FIFA,Irrelevant,"If so, grow up to be childish"
6324,FIFA,Irrelevant,"If thats, grow up thats childish"
6324,FIFA,Irrelevant,"If so, grow up thats quite childish"
6324,FIFA,Irrelevant,"do so, grow up thats childish"
6325,FIFA,Positive,Someone bring round a crate of beer for me?!. . Happy to give said person my Fifa 20 ultimate team!
6325,FIFA,Positive,Someone will bring me a case of beer?!.. I will gladly hand over my Fifa 20 Ultimate Team to the said person!
6325,FIFA,Positive,Someone brought me a mug of beer?!... Happy to give this man my best FIFA 20 team!
6325,FIFA,Positive,Someone brought round a crate of beer for me?!. :) Happy to give said person my Fifa 20 ultimate team!
6325,FIFA,Positive,Someone bring me round a crate of beer for help me?!.. Happy to give up said person back my perfect Fifa 20 ultimate team!
6325,FIFA,Positive,Someone bring round a crate of milk for dinner?!.. Happy to give this person my Fifa 20 ultimate team!
6326,FIFA,Positive,I thought this was FIFA 20. Wow
6326,FIFA,Positive,I thought that was FIFA 20. Wow
6326,FIFA,Positive,I thought it was FIFA 20.
6326,FIFA,Positive,I thought this were FIFA 20. Wow
6326,FIFA,Positive,I thought that this was FIFA 20. Wow
6326,FIFA,Positive,I thought this for FIFA 20. Wow
6327,FIFA,Negative, . What a shame
6327,FIFA,Negative,What a shame.
6327,FIFA,Negative,What a shame.
6327,FIFA,Negative,. All a shame
6327,FIFA,Negative,. What a a shame
6327,FIFA,Negative,. What a treat
6328,FIFA,Negative,The bulk of our artists struggle
6328,FIFA,Negative,Most of our artists struggle
6328,FIFA,Negative,Most of our artists are struggling
6328,FIFA,Negative,The bulk majority our artists struggle
6328,FIFA,Negative,The bulk portion of our artists struggle
6328,FIFA,Negative,The bulk of our lives struggle
6329,FIFA,Irrelevant,I Dey always buy this guy for any Fifa career mode ..his growth is magic
6329,FIFA,Irrelevant,I always buy this guy for any Fifa career mode.. his growth is magical
6329,FIFA,Irrelevant,I Dey always buy this guy for any Fifa career mode.. his growth is magic
6329,FIFA,Irrelevant,I Dey always credit this guy for any Fifa career mode..his growth is magic
6329,FIFA,Irrelevant,I Dey you always buy this guy for such any Fifa career mode.. his growth strategy is magic
6329,FIFA,Irrelevant,have Dey always buy this guy for any Fifa Max mode..his growth is the
6330,FIFA,Negative,@EAHelp you rats really removed the option to record clips on fifa since your game is shit . 
6330,FIFA,Negative,@ EAHelp You rats really removed the option to record clips on FIFA because your game is shit.
6330,FIFA,Negative,"@ EAHelp the rats really remove the opportunity to record clippings on Fife, as your game is crap."
6330,FIFA,Negative,@EAHelp you rats really like the option to record clips on fifa since your app is shit.
6330,FIFA,Negative,@EAHelp you rats Have really removed what the option is to take record clips on fifa since your game is shit.
6330,FIFA,Negative,@EAHelp you probably really removed your option to record clips on fifa since your game is on.
6331,FIFA,Negative,"fuck yall 2k & fifa, bitch im playin orgeon trail"
6331,FIFA,Negative,"fuck yall 2k & fifa, bitch in playin orgeon trail"
6331,FIFA,Negative,"fuck yall 2k & fifa, bitch im playin orgeon trail"
6331,FIFA,Negative,"fuck yall 2k & fifa, no im playin orgeon trail"
6331,FIFA,Negative,"I fuck to yall 2k & fifa, bitch im so playin orgeon trail"
6331,FIFA,Negative,"fuck yall 2k mi fifa, bitch im playin a trail"
6332,FIFA,Positive,Proud of my little brother winning FIFA final in Valencia and getting signed by them
6332,FIFA,Positive,Proud that my little brother won the FIFA final in Valencia and signed for them
6332,FIFA,Positive,Proud that my younger brother won the FIFA final in Valencia and was signed by them
6332,FIFA,Positive,Proud of my little brother winning FIFA 18 in Valencia and getting signed by them
6332,FIFA,Positive,Proud of my dear little brother winning FIFA cup final in Villa Valencia and getting signed by them
6332,FIFA,Positive,Proud of your little brother making FIFA final in Valencia and getting signed by them
6333,FIFA,Negative,i forgot how bad i was at fifa omfg
6333,FIFA,Negative,I forgot how bad I was at fifa omfg
6333,FIFA,Negative,i forgot how bad i was at fifa omfg
6333,FIFA,Negative,i forgot how bad i was at the omfg
6333,FIFA,Negative,i forgot for how bad i was at your fifa omfg
6333,FIFA,Negative,i hate you bad i was at fifa omfg
6334,FIFA,Positive,FIFA 15 soundtrack is the best sports game soundtrack of all time. Go ahead and look it up. Prove me wrong
6334,FIFA,Positive,FIFA 15 Soundtrack is the best sports game soundtrack of all time.
6334,FIFA,Positive,FIFA 15 soundtrack is the best sports game soundtrack of all time. Go ahead and look it up. Prove me wrong
6334,FIFA,Positive,FIFA 15 soundtrack is the best sports game soundtrack of all time. Go ahead and look it up. Let me...
6334,FIFA,Positive,FIFA 15 tournament soundtrack is the best sports game soundtrack of probably all time. Go ahead and just look it up. Prove me something wrong
6334,FIFA,Positive,FIFA 15 soundtrack is the best sports game theme of all time. Go on and look it at. Prove me wrong
6335,FIFA,Irrelevant,Bruh! A lot of niggaz be hating cos you winning on FIFA and they be so happy when you lose a match . 
6335,FIFA,Irrelevant,Bruh! A lot of Niggaz hate you because you win at FIFA and they are so happy when you lose a game.
6335,FIFA,Irrelevant,Bruh! Many niggas hate when you win on FIFA and they are so happy when you lose a match.
6335,FIFA,Irrelevant,"Bruh! A lot of niggaz be hating cos you winning on FIFA, they be so bothered when you lose a match."
6335,FIFA,Irrelevant,Bruh! A lot of smart niggaz be they hating cos you winning on FIFA 2 and they will be so happy when did you lose a match.
6335,FIFA,Irrelevant,Bruh! A lot of niggaz be the cos you winning on FIFA can they be so furious after you lose a match.
6336,FIFA,Negative,Not interested. They don’t even look to improve the game anymore. It’s gone backwards and all they’re in it for is the money from FIFA points.. . Genuinely the first time I won’t be buying it
6336,FIFA,Negative,"It's gone backwards, and all they're there for is money from FIFA points... really the first time I'm not buying it."
6336,FIFA,Negative,"They don't even think about improving the game. It's a thing of the past, and all they play for is money from FIFA points..."
6336,FIFA,Negative,Not interested. They don’t even look that improve the game anymore. It’s gone backwards and all they’re in it for is the money from FIFA points..!! Genuinely my first time FIFA won’t be tweeting it
6336,FIFA,Negative,And Not interested. They don didn ’ t even look to improve the game anymore. It ’ s getting gone backwards and all they ’ re in about it for now is the money from getting FIFA extra points... Genuinely the first time I really won let ’ s t be buying it
6336,FIFA,Negative,Not interested. They don’t even pay to improve a game anymore. Even gone backwards when those they’re in it after is the profits from FIFA points... Genuinely the first time I won’t be buying it
6337,FIFA,Irrelevant,Hopefully his ps4 stops working on the middle of his FIFA game or Fortnite match & his mic stops working too🤠
6337,FIFA,Irrelevant,"Hopefully his PS4 doesn't work in the middle of his FIFA or Fortnite game any more, and his microphone doesn't work any more."
6337,FIFA,Irrelevant,I hope his four stops working in the middle of a game or match and his microphone stops working too fast.
6337,FIFA,Irrelevant,Hopefully his ps4 stops smoking on the middle of his FIFA game or Fortnite match & his mic stops working!!
6337,FIFA,Irrelevant,Hopefully his ps4 stops working it on the middle of his next FIFA game or Fortnite match & hoped his open mic stops back working [UNK]
6337,FIFA,Irrelevant,Hopefully his ps4 stopped working on the middle of his FIFA game or Fortnite match up his mic stopping functioning too<unk>
6338,FIFA,Negative,@chaplinez70 morning. You might not agree with me and I mean no disrespect to anyone but I feel having an international break during this pandemic is a terrible idea. I don't understand what the guys at FIFA are thinking but its just not right.
6338,FIFA,Negative,"@ chaplinez70 tomorrow. You may not agree with me and I mean no disrespect to anyone, but I feel that an international break during this pandemic is a terrible idea. I don't understand what the guys at FIFA think, but it's just not right."
6338,FIFA,Negative,"You may disagree with me, and I don't mean disrespecting anyone, but I feel that having an international break during this pandemic is a terrible idea. I don't understand what the guys at FIFA think, but it's just wrong."
6338,FIFA,Negative,@chaplinez70 morning. You might not side with me and I mean<unk> disrespect to FIFA but I feel having an international break during this pandemic is absolutely terrible idea. I don't understand what the guys at FIFA are thinking but its definitely not right.
6338,FIFA,Negative,Sam @chaplinez70 morning. 0 You might not agree with me mom and possibly I mean no disrespect to anyone now but I feel having an international break during this pandemic is a terrible idea. I simply don's t understand what the guys at at FIFA are ever thinking but perhaps its just not right.
6338,FIFA,Negative,@chaplinez70 morning. You might not agree with me and I mean no disrespect to anyone what I finds having an international break during this night such a terrible idea. I don't understand everything the guys at FIFA are thinking but its obviously not healthy.
6339,FIFA,Negative,Damn
6339,FIFA,Negative,Damned
6339,FIFA,Negative,The Curse
6339,FIFA,Negative,Damn
6339,FIFA,Negative,Shit Damn
6339,FIFA,Negative,Damn
6340,FIFA,Negative,One game of fifa tonight and I’m done. Pressing LB to change player and it’s taking literally 3 seconds to do it. Same with passing and changing direction. Sham of a game
6340,FIFA,Negative,One game of FIFA tonight and I'm done. LB press to change the player and it takes literally 3 seconds to do it.
6340,FIFA,Negative,One game for Fifa tonight and I'm ready. The pressure is on to change the player and it takes literally 3 seconds to do that.
6340,FIFA,Negative,One game and fifa tonight and I’m hooked. Pressing LB to play formation and it’s taking literally 3 seconds to do it. Same with passing and changing direction. Sham of a game
6340,FIFA,Negative,One game of a fifa play tonight and then I ’ m done. Pressing LB to change player order and it ’ s taking literally 3 seconds to actually do it. Same shit with passing pass and changing quarterback direction. Sham of a game
6340,FIFA,Negative,One game of fifa tonight and done done. Pressing LB to change player through it’s takes mere 3 seconds to complete it. Same with passing and changing direction. Sham such a game
6341,FIFA,Irrelevant,"If you have raged this much at a game, you are a literal child"
6341,FIFA,Irrelevant,Anyone who gets so angry at a game is literally a child
6341,FIFA,Irrelevant,"If you have so much fun in the game, you are a literate child"
6341,FIFA,Irrelevant,"If you have raged this much at a game, you are a literal dictator"
6341,FIFA,Irrelevant,"If always you have raged this much angry at a game, you are a stupid literal child"
6341,FIFA,Irrelevant,"If have have raged so much at a game, you are a literal child"
6342,FIFA,Negative,Fifa 20 has been cancelled for time now ngl
6342,FIFA,Negative,Fifa 20 cancelled for now
6342,FIFA,Negative,Fifa 20 has long since been abolished.
6342,FIFA,Negative,Fifa 20 has been cancelled for 2018 now ngl
6342,FIFA,Negative,Fifa 20 has been cancelled for all time now to ngl
6342,FIFA,Negative,Fifa 20 has been cancelled for good now ngl
6343,FIFA,Negative,My last year playing this game Cos it’s shite
6343,FIFA,Negative,My last year in which I played this game because it's shite
6343,FIFA,Negative,My last year playing this game.
6343,FIFA,Negative,My last year playing my game Cos it’s shite
6343,FIFA,Negative,My last year currently playing this game was Cos it ’ s shite
6343,FIFA,Negative,My last time playing this game Cos it’s shite
6345,FIFA,Positive,Wendie Renard loses Fifa trophy on a train and appeals for its return dlvr.it/RMNwq2
6345,FIFA,Positive,Wendie Renard loses Fifa trophy on train and calls for her return dlvr.it / RMNwq2
6345,FIFA,Positive,Wendy Renard loses FIFA trophy on train and calls for its return dr.it / RMNwq2
6345,FIFA,Positive,Wendie Renard loses Fifa trophy on a train in appeals for her return dlvr.it/RMNwq2
6345,FIFA,Positive,Wendie Renard loses Fifa Prize trophy while on losing a freight train and appeals for its return dlvr. in it / RMNwq2
